timestamp,action,response_time_ms,status_code,isp,region
2026-04-03 20:50:11.412332,CheckBalance,334.6158616820186,200,Glo,Lagos
2026-04-03 20:55:11.412332,CheckBalance,289.6966784313623,200,Airtel,Lagos
2026-04-03 21:00:11.412332,Transfer,253.7816392990212,200,MTN,Lagos
2026-04-03 21:05:11.412332,CheckBalance,325.2661339191132,200,Glo,Lagos
2026-04-03 21:10:11.412332,CheckBalance,285.2247953935372,200,Glo,Lagos
2026-04-03 21:15:11.412332,Transfer,311.25638483007276,200,Glo,Lagos
2026-04-03 21:20:11.412332,CheckBalance,164.6453298026358,200,MTN,Lagos
2026-04-03 21:25:11.412332,Transfer,297.0988689839982,200,Glo,Lagos
2026-04-03 21:30:11.412332,Login,252.2844266867961,200,Airtel,Lagos
2026-04-03 21:35:11.412332,CheckBalance,361.3669511819193,200,Airtel,Lagos
2026-04-03 21:40:11.412332,CheckBalance,308.3408708139514,200,Glo,Lagos
2026-04-03 21:45:11.412332,Login,292.0672033720547,200,Glo,Lagos
2026-04-03 21:50:11.412332,Login,305.81146435907954,200,MTN,Lagos
2026-04-03 21:55:11.412332,Login,234.0909769373918,200,Airtel,Lagos
2026-04-03 22:00:11.412332,Transfer,366.55484633431183,200,Glo,Lagos
2026-04-03 22:05:11.412332,Login,377.782051796746,200,Glo,Lagos
2026-04-03 22:10:11.412332,CheckBalance,294.0486808128593,200,Glo,Lagos
2026-04-03 22:15:11.412332,CheckBalance,357.6281043846851,200,Airtel,Lagos
2026-04-03 22:20:11.412332,CheckBalance,252.40008926392073,200,Glo,Lagos
2026-04-03 22:25:11.412332,CheckBalance,236.16025372584397,200,MTN,Lagos
2026-04-03 22:30:11.412332,Transfer,278.14319208952105,200,MTN,Lagos
2026-04-03 22:35:11.412332,Login,303.1023523279692,200,MTN,Lagos
2026-04-03 22:40:11.412332,Login,260.1407959856565,200,Airtel,Lagos
2026-04-03 22:45:11.412332,Login,307.1089275248844,200,Glo,Lagos
2026-04-03 22:50:11.412332,Login,292.42941336040394,200,MTN,Lagos
2026-04-03 22:55:11.412332,Login,229.36156954487728,200,MTN,Lagos
2026-04-03 23:00:11.412332,Login,302.49582003248554,200,Glo,Lagos
2026-04-03 23:05:11.412332,Login,327.0448980782675,200,Airtel,Lagos
2026-04-03 23:10:11.412332,Transfer,293.0767460968265,200,MTN,Lagos
2026-04-03 23:15:11.412332,Login,330.66452716326376,200,MTN,Lagos
2026-04-03 23:20:11.412332,Transfer,215.88323090423387,200,MTN,Lagos
2026-04-03 23:25:11.412332,Login,297.93745867680303,200,Airtel,Lagos
2026-04-03 23:30:11.412332,Transfer,219.466514103824,200,Airtel,Lagos
2026-04-03 23:35:11.412332,CheckBalance,224.59741594119413,200,Glo,Lagos
2026-04-03 23:40:11.412332,Transfer,243.3447037370459,200,Airtel,Lagos
2026-04-03 23:45:11.412332,Login,229.9539684422356,200,MTN,Lagos
2026-04-03 23:50:11.412332,Login,249.38338701878587,200,Airtel,Lagos
2026-04-03 23:55:11.412332,Transfer,270.9751517969247,200,Glo,Lagos
2026-04-04 00:00:11.412332,CheckBalance,323.0432902503222,200,MTN,Lagos
2026-04-04 00:05:11.412332,CheckBalance,262.0178770076934,200,Glo,Lagos
2026-04-04 00:10:11.412332,Login,202.44336787712513,200,Glo,Lagos
2026-04-04 00:15:11.412332,Transfer,335.8886322841757,200,Glo,Lagos
2026-04-04 00:20:11.412332,CheckBalance,238.18542374643016,200,MTN,Lagos
2026-04-04 00:25:11.412332,Transfer,284.93892844516864,200,MTN,Lagos
2026-04-04 00:30:11.412332,Transfer,308.92440156412255,200,Glo,Lagos
2026-04-04 00:35:11.412332,Transfer,286.0725185530739,200,Airtel,Lagos
2026-04-04 00:40:11.412332,Login,339.37282019895525,200,MTN,Lagos
2026-04-04 00:45:11.412332,Login,308.59524710968867,200,Airtel,Lagos
2026-04-04 00:50:11.412332,CheckBalance,233.79556215293812,200,Glo,Lagos
2026-04-04 00:55:11.412332,Transfer,393.7119041381261,200,Airtel,Lagos
2026-04-04 01:00:11.412332,Transfer,297.43167627480506,200,Glo,Lagos
2026-04-04 01:05:11.412332,Transfer,269.7606754489098,200,MTN,Lagos
2026-04-04 01:10:11.412332,Login,326.1987164444039,200,Glo,Lagos
2026-04-04 01:15:11.412332,CheckBalance,298.2702403102796,200,Glo,Lagos
2026-04-04 01:20:11.412332,Transfer,302.8290286073905,200,Glo,Lagos
2026-04-04 01:25:11.412332,CheckBalance,408.6513333188336,200,MTN,Lagos
2026-04-04 01:30:11.412332,CheckBalance,269.49710431141045,200,Glo,Lagos
2026-04-04 01:35:11.412332,Transfer,267.6201484121232,200,MTN,Lagos
2026-04-04 01:40:11.412332,Transfer,282.52303708737884,200,MTN,Lagos
2026-04-04 01:45:11.412332,Login,339.8196581762573,200,Airtel,Lagos
2026-04-04 01:50:11.412332,CheckBalance,211.46083960163034,200,MTN,Lagos
2026-04-04 01:55:11.412332,Transfer,182.96841416206144,200,Airtel,Lagos
2026-04-04 02:00:11.412332,Login,252.68869095261562,200,Glo,Lagos
2026-04-04 02:05:11.412332,Transfer,194.45237489041077,200,Airtel,Lagos
2026-04-04 02:10:11.412332,Transfer,263.142995072107,200,MTN,Lagos
2026-04-04 02:15:11.412332,Transfer,309.7953485683583,200,Glo,Lagos
2026-04-04 02:20:11.412332,CheckBalance,237.65051732014643,200,MTN,Lagos
2026-04-04 02:25:11.412332,CheckBalance,215.64739973689137,200,MTN,Lagos
2026-04-04 02:30:11.412332,Login,284.67645486904365,200,Airtel,Lagos
2026-04-04 02:35:11.412332,Login,327.98609421224853,200,MTN,Lagos
2026-04-04 02:40:11.412332,Login,193.82775756803613,200,Glo,Lagos
2026-04-04 02:45:11.412332,Login,323.6270887311571,200,MTN,Lagos
2026-04-04 02:50:11.412332,Login,322.9321611453794,200,MTN,Lagos
2026-04-04 02:55:11.412332,Transfer,331.4243453567892,200,MTN,Lagos
2026-04-04 03:00:11.412332,Login,342.31935215976455,200,Glo,Lagos
2026-04-04 03:05:11.412332,Login,392.5028455525274,200,MTN,Lagos
2026-04-04 03:10:11.412332,CheckBalance,268.4822165277661,200,Airtel,Lagos
2026-04-04 03:15:11.412332,Login,286.76874289861246,200,Glo,Lagos
2026-04-04 03:20:11.412332,Transfer,255.84358134903607,200,Glo,Lagos
2026-04-04 03:25:11.412332,Transfer,290.2435798397239,200,Airtel,Lagos
2026-04-04 03:30:11.412332,Transfer,365.3704766524088,200,Airtel,Lagos
2026-04-04 03:35:11.412332,Login,210.83580814959492,200,MTN,Lagos
2026-04-04 03:40:11.412332,Login,243.0165213099725,200,Glo,Lagos
2026-04-04 03:45:11.412332,Transfer,350.21191201101277,200,MTN,Lagos
2026-04-04 03:50:11.412332,CheckBalance,335.4751290451384,200,Glo,Lagos
2026-04-04 03:55:11.412332,CheckBalance,266.49425958462933,200,Airtel,Lagos
2026-04-04 04:00:11.412332,CheckBalance,325.3110048349196,200,MTN,Lagos
2026-04-04 04:05:11.412332,Transfer,297.50885601312456,200,Glo,Lagos
2026-04-04 04:10:11.412332,Transfer,355.88928336237245,200,MTN,Lagos
2026-04-04 04:15:11.412332,CheckBalance,283.7530197217214,200,MTN,Lagos
2026-04-04 04:20:11.412332,Login,331.70121512373464,200,Airtel,Lagos
2026-04-04 04:25:11.412332,CheckBalance,415.6333711981805,200,Airtel,Lagos
2026-04-04 04:30:11.412332,CheckBalance,310.89799720039684,200,Airtel,Lagos
2026-04-04 04:35:11.412332,Login,289.10528652777873,200,Glo,Lagos
2026-04-04 04:40:11.412332,CheckBalance,326.0365944282984,200,MTN,Lagos
2026-04-04 04:45:11.412332,CheckBalance,263.43559524095093,200,MTN,Lagos
2026-04-04 04:50:11.412332,Transfer,404.43044496572304,200,Airtel,Lagos
2026-04-04 04:55:11.412332,CheckBalance,295.13132458407534,200,MTN,Lagos
2026-04-04 05:00:11.412332,Transfer,272.42496590118554,200,Glo,Lagos
2026-04-04 05:05:11.412332,Login,242.75758422016625,200,Glo,Lagos
2026-04-04 05:10:11.412332,CheckBalance,342.1245432239842,200,MTN,Lagos
2026-04-04 05:15:11.412332,Transfer,329.6357609930525,200,Glo,Lagos
2026-04-04 05:20:11.412332,CheckBalance,254.58361685164869,200,Airtel,Lagos
2026-04-04 05:25:11.412332,CheckBalance,316.7557671960604,200,MTN,Lagos
2026-04-04 05:30:11.412332,CheckBalance,212.6325311915259,200,MTN,Lagos
2026-04-04 05:35:11.412332,Login,290.7611411607648,200,Glo,Lagos
2026-04-04 05:40:11.412332,Transfer,307.4099163401661,200,Glo,Lagos
2026-04-04 05:45:11.412332,CheckBalance,372.774744414466,200,MTN,Lagos
2026-04-04 05:50:11.412332,Login,245.35133312122827,200,Airtel,Lagos
2026-04-04 05:55:11.412332,Login,225.15839985764757,200,Airtel,Lagos
2026-04-04 06:00:11.412332,Login,249.52280160964472,200,Glo,Lagos
2026-04-04 06:05:11.412332,CheckBalance,214.920931101853,200,MTN,Lagos
2026-04-04 06:10:11.412332,CheckBalance,346.2565802941926,200,MTN,Lagos
2026-04-04 06:15:11.412332,Transfer,363.64972052319945,200,MTN,Lagos
2026-04-04 06:20:11.412332,Transfer,303.9541508782438,200,Airtel,Lagos
2026-04-04 06:25:11.412332,Login,345.2529443198957,200,Glo,Lagos
2026-04-04 06:30:11.412332,CheckBalance,297.67721478403286,200,MTN,Lagos
2026-04-04 06:35:11.412332,Login,275.1108380885253,200,Glo,Lagos
2026-04-04 06:40:11.412332,Transfer,271.39522778261454,200,MTN,Lagos
2026-04-04 06:45:11.412332,Login,267.3870319619819,200,Airtel,Lagos
2026-04-04 06:50:11.412332,CheckBalance,214.872049193993,200,Airtel,Lagos
2026-04-04 06:55:11.412332,Transfer,306.62200554837443,200,MTN,Lagos
2026-04-04 07:00:11.412332,Login,280.41047466421907,200,MTN,Lagos
2026-04-04 07:05:11.412332,Transfer,320.6181947570337,200,Airtel,Lagos
2026-04-04 07:10:11.412332,Transfer,293.71750403734353,200,Glo,Lagos
2026-04-04 07:15:11.412332,Login,275.97386056060077,200,Glo,Lagos
2026-04-04 07:20:11.412332,CheckBalance,241.9708624368225,200,Glo,Lagos
2026-04-04 07:25:11.412332,Transfer,289.47596490291033,200,Glo,Lagos
2026-04-04 07:30:11.412332,CheckBalance,315.0545088663897,200,Airtel,Lagos
2026-04-04 07:35:11.412332,CheckBalance,228.65362998252186,200,MTN,Lagos
2026-04-04 07:40:11.412332,Login,287.54529767959167,200,MTN,Lagos
2026-04-04 07:45:11.412332,Login,295.6647679494061,200,Airtel,Lagos
2026-04-04 07:50:11.412332,CheckBalance,255.91099106621266,200,Airtel,Lagos
2026-04-04 07:55:11.412332,Login,251.6754499814532,200,MTN,Lagos
2026-04-04 08:00:11.412332,CheckBalance,300.93224655999245,200,Glo,Lagos
2026-04-04 08:05:11.412332,Login,228.41657130945106,200,Glo,Lagos
2026-04-04 08:10:11.412332,CheckBalance,302.6352096046153,200,Glo,Lagos
2026-04-04 08:15:11.412332,Login,244.70642398809545,200,Airtel,Lagos
2026-04-04 08:20:11.412332,Transfer,340.8701354875046,200,MTN,Lagos
2026-04-04 08:25:11.412332,CheckBalance,405.59567548658094,200,Glo,Lagos
2026-04-04 08:30:11.412332,CheckBalance,247.31132535604792,200,Glo,Lagos
2026-04-04 08:35:11.412332,Login,311.9161769557275,200,Airtel,Lagos
2026-04-04 08:40:11.412332,CheckBalance,247.79956575831466,200,MTN,Lagos
2026-04-04 08:45:11.412332,Login,334.34730509482455,200,MTN,Lagos
2026-04-04 08:50:11.412332,CheckBalance,220.1302265077093,200,Airtel,Lagos
2026-04-04 08:55:11.412332,CheckBalance,322.575095275226,200,Airtel,Lagos
2026-04-04 09:00:11.412332,Transfer,248.13324020180457,200,MTN,Lagos
2026-04-04 09:05:11.412332,Transfer,271.1050338742942,200,Airtel,Lagos
2026-04-04 09:10:11.412332,Login,230.07205578042465,200,MTN,Lagos
2026-04-04 09:15:11.412332,CheckBalance,330.0127297271455,200,MTN,Lagos
2026-04-04 09:20:11.412332,CheckBalance,247.362373973736,200,Glo,Lagos
2026-04-04 09:25:11.412332,Transfer,316.8706713847839,200,MTN,Lagos
2026-04-04 09:30:11.412332,CheckBalance,268.9067890603112,200,MTN,Lagos
2026-04-04 09:35:11.412332,Login,280.96066858840754,200,MTN,Lagos
2026-04-04 09:40:11.412332,CheckBalance,295.94000825572573,200,MTN,Lagos
2026-04-04 09:45:11.412332,CheckBalance,249.54762380203238,200,Airtel,Lagos
2026-04-04 09:50:11.412332,Login,288.99103011657525,200,Glo,Lagos
2026-04-04 09:55:11.412332,CheckBalance,363.00199619666046,200,Airtel,Lagos
2026-04-04 10:00:11.412332,CheckBalance,245.14869204328338,200,MTN,Lagos
2026-04-04 10:05:11.412332,Login,346.80500048200616,200,Glo,Lagos
2026-04-04 10:10:11.412332,CheckBalance,374.41415589820235,200,MTN,Lagos
2026-04-04 10:15:11.412332,CheckBalance,248.28500599461412,200,MTN,Lagos
2026-04-04 10:20:11.412332,CheckBalance,213.67057035562152,200,Glo,Lagos
2026-04-04 10:25:11.412332,CheckBalance,306.5172609420556,200,Airtel,Lagos
2026-04-04 10:30:11.412332,Transfer,262.3469759067711,200,Airtel,Lagos
2026-04-04 10:35:11.412332,Login,382.951729986955,200,Glo,Lagos
2026-04-04 10:40:11.412332,Login,292.0635610355714,200,MTN,Lagos
2026-04-04 10:45:11.412332,Login,256.06657606599595,200,Glo,Lagos
2026-04-04 10:50:11.412332,CheckBalance,226.12343348726714,200,Glo,Lagos
2026-04-04 10:55:11.412332,CheckBalance,344.44932961166325,200,Glo,Lagos
2026-04-04 11:00:11.412332,Transfer,255.84942069646007,200,Glo,Lagos
2026-04-04 11:05:11.412332,Login,292.5822250497055,200,Glo,Lagos
2026-04-04 11:10:11.412332,CheckBalance,332.33871627171436,200,Airtel,Lagos
2026-04-04 11:15:11.412332,CheckBalance,262.3955307817925,200,Glo,Lagos
2026-04-04 11:20:11.412332,CheckBalance,284.8557051095143,200,Airtel,Lagos
2026-04-04 11:25:11.412332,CheckBalance,291.4619431604464,200,Airtel,Lagos
2026-04-04 11:30:11.412332,CheckBalance,326.2817306964874,200,Glo,Lagos
2026-04-04 11:35:11.412332,Transfer,313.0506251853635,200,Glo,Lagos
2026-04-04 11:40:11.412332,Login,277.76491836761033,200,Airtel,Lagos
2026-04-04 11:45:11.412332,CheckBalance,288.94959271290116,200,Airtel,Lagos
2026-04-04 11:50:11.412332,CheckBalance,265.0370794089158,200,Airtel,Lagos
2026-04-04 11:55:11.412332,CheckBalance,213.96595165084145,200,Glo,Lagos
2026-04-04 12:00:11.412332,Login,300.41534248531394,200,Airtel,Lagos
2026-04-04 12:05:11.412332,Login,393.1402753269859,200,Airtel,Lagos
2026-04-04 12:10:11.412332,Transfer,246.4242941775596,200,Airtel,Lagos
2026-04-04 12:15:11.412332,Login,244.77104699823752,200,Airtel,Lagos
2026-04-04 12:20:11.412332,Login,243.19210845323838,200,Glo,Lagos
2026-04-04 12:25:11.412332,Login,329.3573057407025,200,MTN,Lagos
2026-04-04 12:30:11.412332,Transfer,319.87481799485005,200,Airtel,Lagos
2026-04-04 12:35:11.412332,CheckBalance,274.88054689449336,200,Airtel,Lagos
2026-04-04 12:40:11.412332,Login,235.78530471248317,200,Airtel,Lagos
2026-04-04 12:45:11.412332,CheckBalance,301.36324618919053,200,Glo,Lagos
2026-04-04 12:50:11.412332,Transfer,212.6424868191202,200,Glo,Lagos
2026-04-04 12:55:11.412332,Transfer,293.0678844625156,200,Glo,Lagos
2026-04-04 13:00:11.412332,CheckBalance,335.13905326675246,200,Glo,Lagos
2026-04-04 13:05:11.412332,CheckBalance,216.37596040083417,200,Airtel,Lagos
2026-04-04 13:10:11.412332,CheckBalance,212.92108694421069,200,Airtel,Lagos
2026-04-04 13:15:11.412332,Login,369.8712686061401,200,Glo,Lagos
2026-04-04 13:20:11.412332,Transfer,262.7517784836665,200,Airtel,Lagos
2026-04-04 13:25:11.412332,Transfer,342.43907895948496,200,MTN,Lagos
2026-04-04 13:30:11.412332,Login,282.3947264279055,200,MTN,Lagos
2026-04-04 13:35:11.412332,Transfer,278.00701226159856,200,Glo,Lagos
2026-04-04 13:40:11.412332,Login,312.80321218115233,200,MTN,Lagos
2026-04-04 13:45:11.412332,Login,242.1343046275683,200,MTN,Lagos
2026-04-04 13:50:11.412332,CheckBalance,294.96267714320345,200,Glo,Lagos
2026-04-04 13:55:11.412332,Login,266.96708157541605,200,Glo,Lagos
2026-04-04 14:00:11.412332,CheckBalance,226.6592772635443,200,Airtel,Lagos
2026-04-04 14:05:11.412332,CheckBalance,310.44190324016745,200,MTN,Lagos
2026-04-04 14:10:11.412332,CheckBalance,276.08471298421495,200,Glo,Lagos
2026-04-04 14:15:11.412332,Transfer,282.5448867362648,200,Glo,Lagos
2026-04-04 14:20:11.412332,Transfer,223.9953539201376,200,MTN,Lagos
2026-04-04 14:25:11.412332,CheckBalance,368.7236691162123,200,Glo,Lagos
2026-04-04 14:30:11.412332,Transfer,334.0418387419577,200,Airtel,Lagos
2026-04-04 14:35:11.412332,Transfer,349.15250503425733,200,MTN,Lagos
2026-04-04 14:40:11.412332,Transfer,270.7960258070773,200,Glo,Lagos
2026-04-04 14:45:11.412332,CheckBalance,209.9682840828164,200,MTN,Lagos
2026-04-04 14:50:11.412332,Transfer,392.25861439203607,200,Glo,Lagos
2026-04-04 14:55:11.412332,CheckBalance,288.747570962084,200,Glo,Lagos
2026-04-04 15:00:11.412332,Transfer,260.32898345091434,200,Glo,Lagos
2026-04-04 15:05:11.412332,CheckBalance,313.11758250043925,200,Airtel,Lagos
2026-04-04 15:10:11.412332,Transfer,350.7563486394123,200,Glo,Lagos
2026-04-04 15:15:11.412332,Transfer,289.5332526109518,200,Glo,Lagos
2026-04-04 15:20:11.412332,Login,359.7758875246581,200,Glo,Lagos
2026-04-04 15:25:11.412332,Login,349.5433180298214,200,Glo,Lagos
2026-04-04 15:30:11.412332,Login,234.74026621936633,200,MTN,Lagos
2026-04-04 15:35:11.412332,CheckBalance,252.15013124880483,200,Glo,Lagos
2026-04-04 15:40:11.412332,Transfer,338.23615149529905,200,Airtel,Lagos
2026-04-04 15:45:11.412332,CheckBalance,152.39502400350042,200,Glo,Lagos
2026-04-04 15:50:11.412332,Transfer,283.55351406562164,200,Airtel,Lagos
2026-04-04 15:55:11.412332,Login,224.7431800505551,200,Airtel,Lagos
2026-04-04 16:00:11.412332,CheckBalance,265.7326814717483,200,Glo,Lagos
2026-04-04 16:05:11.412332,Login,276.33187075778477,200,Glo,Lagos
2026-04-04 16:10:11.412332,Login,273.81863134906905,200,Glo,Lagos
2026-04-04 16:15:11.412332,Transfer,267.33401079912124,200,Airtel,Lagos
2026-04-04 16:20:11.412332,Login,227.763200629271,200,Airtel,Lagos
2026-04-04 16:25:11.412332,Transfer,403.83129317924283,200,Glo,Lagos
2026-04-04 16:30:11.412332,Transfer,385.9353565652748,200,Glo,Lagos
2026-04-04 16:35:11.412332,Transfer,238.46873697170219,200,MTN,Lagos
2026-04-04 16:40:11.412332,Login,368.9645305046821,200,MTN,Lagos
2026-04-04 16:45:11.412332,Login,264.401407952438,200,MTN,Lagos
2026-04-04 16:50:11.412332,CheckBalance,300.8737033214178,200,Airtel,Lagos
2026-04-04 16:55:11.412332,Login,286.28492689153904,200,MTN,Lagos
2026-04-04 17:00:11.412332,Transfer,254.29856631334724,200,Airtel,Lagos
2026-04-04 17:05:11.412332,Transfer,338.79449120458105,200,MTN,Lagos
2026-04-04 17:10:11.412332,Transfer,297.7100712520556,200,Airtel,Lagos
2026-04-04 17:15:11.412332,CheckBalance,265.96188690545085,200,MTN,Lagos
2026-04-04 17:20:11.412332,Login,218.21129087686546,200,Airtel,Lagos
2026-04-04 17:25:11.412332,CheckBalance,251.22613196759744,200,MTN,Lagos
2026-04-04 17:30:11.412332,Transfer,215.4027028217346,200,Glo,Lagos
2026-04-04 17:35:11.412332,Transfer,295.64406439356065,200,MTN,Lagos
2026-04-04 17:40:11.412332,Login,228.0973672822447,200,Glo,Lagos
2026-04-04 17:45:11.412332,Login,278.45198838716624,200,MTN,Lagos
2026-04-04 17:50:11.412332,Login,361.06957813920366,200,Airtel,Lagos
2026-04-04 17:55:11.412332,Login,355.0053174946495,200,Glo,Lagos
2026-04-04 18:00:11.412332,Transfer,293.75926911078363,200,MTN,Lagos
2026-04-04 18:05:11.412332,CheckBalance,285.4634109294903,200,MTN,Lagos
2026-04-04 18:10:11.412332,Login,387.13064269918607,200,Glo,Lagos
2026-04-04 18:15:11.412332,Login,320.7304512095975,200,Glo,Lagos
2026-04-04 18:20:11.412332,CheckBalance,282.35108043868155,200,Glo,Lagos
2026-04-04 18:25:11.412332,Login,224.48982501791647,200,Glo,Lagos
2026-04-04 18:30:11.412332,CheckBalance,315.87718294309906,200,Glo,Lagos
2026-04-04 18:35:11.412332,CheckBalance,334.88338099693993,200,Airtel,Lagos
2026-04-04 18:40:11.412332,Transfer,267.1957367819308,200,MTN,Lagos
2026-04-04 18:45:11.412332,Transfer,309.39025593825824,200,MTN,Lagos
2026-04-04 18:50:11.412332,CheckBalance,271.62264118179246,200,MTN,Lagos
2026-04-04 18:55:11.412332,Transfer,289.7121080595084,200,Airtel,Lagos
2026-04-04 19:00:11.412332,Login,171.75534892171697,200,MTN,Lagos
2026-04-04 19:05:11.412332,Transfer,280.5481830100763,200,Airtel,Lagos
2026-04-04 19:10:11.412332,Login,340.0145131019224,200,Airtel,Lagos
2026-04-04 19:15:11.412332,CheckBalance,263.1347848240714,200,MTN,Lagos
2026-04-04 19:20:11.412332,Login,298.05225858439195,200,Glo,Lagos
2026-04-04 19:25:11.412332,CheckBalance,256.6194252912042,200,Airtel,Lagos
2026-04-04 19:30:11.412332,CheckBalance,312.9497006424052,200,MTN,Lagos
2026-04-04 19:35:11.412332,Login,289.7106423262115,200,Glo,Lagos
2026-04-04 19:40:11.412332,Login,251.11565885027346,200,MTN,Lagos
2026-04-04 19:45:11.412332,Transfer,361.23626959447034,200,Airtel,Lagos
2026-04-04 19:50:11.412332,Transfer,344.1125874165541,200,Glo,Lagos
2026-04-04 19:55:11.412332,Transfer,259.57990117707413,200,MTN,Lagos
2026-04-04 20:00:11.412332,Login,320.49104922898874,200,Airtel,Lagos
2026-04-04 20:05:11.412332,Transfer,328.17234166898373,200,Glo,Lagos
2026-04-04 20:10:11.412332,CheckBalance,325.36198486874116,200,Airtel,Lagos
2026-04-04 20:15:11.412332,Login,206.07036675624119,200,MTN,Lagos
2026-04-04 20:20:11.412332,Transfer,341.9502593384502,200,Glo,Lagos
2026-04-04 20:25:11.412332,CheckBalance,261.43939811625455,200,Glo,Lagos
2026-04-04 20:30:11.412332,CheckBalance,273.3070246780561,200,Airtel,Lagos
2026-04-04 20:35:11.412332,Transfer,424.80411477199976,200,Airtel,Lagos
2026-04-04 20:40:11.412332,CheckBalance,303.9180510834055,200,Glo,Lagos
2026-04-04 20:45:11.412332,CheckBalance,275.24759025822874,200,MTN,Lagos
2026-04-04 20:50:11.412332,CheckBalance,187.90022132285998,200,MTN,Lagos
2026-04-04 20:55:11.412332,Transfer,360.4676038129584,200,Airtel,Lagos
2026-04-04 21:00:11.412332,Transfer,233.48166456108487,200,Airtel,Lagos
2026-04-04 21:05:11.412332,Transfer,246.59082615680268,200,MTN,Lagos
2026-04-04 21:10:11.412332,Transfer,282.32890093649087,200,MTN,Lagos
2026-04-04 21:15:11.412332,CheckBalance,363.0180354887128,200,Glo,Lagos
2026-04-04 21:20:11.412332,Transfer,336.96347493138074,200,Airtel,Lagos
2026-04-04 21:25:11.412332,Login,282.67835416695164,200,Glo,Lagos
2026-04-04 21:30:11.412332,CheckBalance,313.9681490165526,200,Airtel,Lagos
2026-04-04 21:35:11.412332,Transfer,265.71521911760397,200,Glo,Lagos
2026-04-04 21:40:11.412332,Transfer,304.2974263309114,200,Airtel,Lagos
2026-04-04 21:45:11.412332,Login,294.12078635983175,200,Glo,Lagos
2026-04-04 21:50:11.412332,Login,340.06913352910516,200,MTN,Lagos
2026-04-04 21:55:11.412332,CheckBalance,346.01332767982456,200,Airtel,Lagos
2026-04-04 22:00:11.412332,Login,316.22557634896856,200,Glo,Lagos
2026-04-04 22:05:11.412332,CheckBalance,279.1101371173941,200,Airtel,Lagos
2026-04-04 22:10:11.412332,Transfer,327.0518438906877,200,Airtel,Lagos
2026-04-04 22:15:11.412332,CheckBalance,294.2781445082563,200,Glo,Lagos
2026-04-04 22:20:11.412332,CheckBalance,236.51264984373086,200,MTN,Lagos
2026-04-04 22:25:11.412332,Login,277.6378622643523,200,Airtel,Lagos
2026-04-04 22:30:11.412332,Login,302.37651560370097,200,Glo,Lagos
2026-04-04 22:35:11.412332,Login,338.4259351601393,200,Airtel,Lagos
2026-04-04 22:40:11.412332,CheckBalance,288.90852148182125,200,Airtel,Lagos
2026-04-04 22:45:11.412332,Transfer,236.39324788341347,200,Airtel,Lagos
2026-04-04 22:50:11.412332,CheckBalance,296.5477217028492,200,Airtel,Lagos
2026-04-04 22:55:11.412332,CheckBalance,297.5591788000215,200,Airtel,Lagos
2026-04-04 23:00:11.412332,Login,297.4165647826657,200,Airtel,Lagos
2026-04-04 23:05:11.412332,Transfer,343.42195266185826,200,Glo,Lagos
2026-04-04 23:10:11.412332,Transfer,340.77131816470427,200,Airtel,Lagos
2026-04-04 23:15:11.412332,CheckBalance,266.809790995059,200,MTN,Lagos
2026-04-04 23:20:11.412332,Login,264.3325826203206,200,MTN,Lagos
2026-04-04 23:25:11.412332,Transfer,246.95477451179548,200,MTN,Lagos
2026-04-04 23:30:11.412332,Login,330.0353310446003,200,Glo,Lagos
2026-04-04 23:35:11.412332,CheckBalance,367.480534370753,200,Airtel,Lagos
2026-04-04 23:40:11.412332,CheckBalance,283.58529709168215,200,MTN,Lagos
2026-04-04 23:45:11.412332,Login,285.7352051207816,200,Airtel,Lagos
2026-04-04 23:50:11.412332,Login,371.1248434850943,200,Glo,Lagos
2026-04-04 23:55:11.412332,Transfer,323.7306454021185,200,MTN,Lagos
2026-04-05 00:00:11.412332,Transfer,312.29976970007795,200,Airtel,Lagos
2026-04-05 00:05:11.412332,Transfer,240.1661929448348,200,Glo,Lagos
2026-04-05 00:10:11.412332,Transfer,333.12573273431815,200,Glo,Lagos
2026-04-05 00:15:11.412332,CheckBalance,246.27049512521853,200,MTN,Lagos
2026-04-05 00:20:11.412332,CheckBalance,239.17130404428733,200,MTN,Lagos
2026-04-05 00:25:11.412332,Login,279.4074178176055,200,Glo,Lagos
2026-04-05 00:30:11.412332,Login,267.13019306712977,200,Glo,Lagos
2026-04-05 00:35:11.412332,Transfer,287.26786209491297,200,Glo,Lagos
2026-04-05 00:40:11.412332,Login,230.74338291968925,200,Airtel,Lagos
2026-04-05 00:45:11.412332,Transfer,349.38947032340496,200,Glo,Lagos
2026-04-05 00:50:11.412332,Login,348.3116166121455,200,MTN,Lagos
2026-04-05 00:55:11.412332,Transfer,202.3519254849527,200,Airtel,Lagos
2026-04-05 01:00:11.412332,Login,351.52398336295795,200,Airtel,Lagos
2026-04-05 01:05:11.412332,Login,258.3607529638839,200,Airtel,Lagos
2026-04-05 01:10:11.412332,Login,344.60723949281123,200,MTN,Lagos
2026-04-05 01:15:11.412332,CheckBalance,302.0758886631299,200,Glo,Lagos
2026-04-05 01:20:11.412332,Transfer,303.0373384728451,200,Airtel,Lagos
2026-04-05 01:25:11.412332,Login,289.30066456659284,200,MTN,Lagos
2026-04-05 01:30:11.412332,Transfer,362.39971733381975,200,Airtel,Lagos
2026-04-05 01:35:11.412332,Login,236.2676445026622,200,Glo,Lagos
